date,cpi_yoy,market_rate,emae_index,policy_rate,rem_12,d_fx,gap,rem_12_raw,cpi_yoy_raw,policy_rate_raw,market_rate_raw,rem_12_lag1,cpi_yoy_lag1,gap_lag1,d_fx_lag1,policy_rate_lag1,market_rate_lag1
2022-02-28,3.9569963710708773,3.6873157321377534,150.6796483621683,3.7495040759303713,3.9684033388642534,2.304322986097884,4.561933414367303,52.9,52.3,42.5,39.9375,3.9871304779149512,3.9259259105971376,3.3345984546095053,2.209245742092447,3.6888794541139363,3.6276687230690396
2022-03-31,4.009149716158869,3.7331953378884473,150.6105981858119,3.7954891891721947,4.014579593753238,3.2948622486969503,4.250825133351199,55.4,55.1,44.5,41.8125,3.9684033388642534,3.9569963710708773,4.561933414367303,2.304322986097884,3.7495040759303713,3.6873157321377534
2022-04-30,4.060443010546419,3.7926762477955798,152.0547472359426,3.8501476017100584,4.027135812528651,3.901603892593264,4.953253225267407,56.1,58.0,47.0,44.375,4.014579593753238,4.009149716158869,4.250825133351199,3.2948622486969503,3.7954891891721947,3.7331953378884473
2022-05-31,4.1059436980654525,3.82455697964687,152.20521615145253,3.8918202981106265,4.096009841541162,4.206053247766883,4.814867519153232,60.1,60.7,49.0,45.8125,4.027135812528651,4.060443010546419,4.953253225267407,3.901603892593264,3.8501476017100584,3.7926762477955798
2022-06-30,4.1588830833596715,3.924445525426703,154.1761899177585,3.9512437185814275,4.231203744939298,4.211051930758991,5.879602772709713,68.8,64.0,52.0,50.625,4.096009841541162,4.1059436980654525,4.814867519153232,4.206053247766883,3.8918202981106265,3.82455697964687
2022-07-31,4.2626798770413155,4.018632740486404,152.39773719003847,4.0943445622221,4.4272389774954295,4.799552787094696,4.513367825815884,83.7,71.0,60.0,55.625,4.231203744939298,4.1588830833596715,5.879602772709713,4.211051930758991,3.9512437185814275,3.924445525426703
2022-08-31,4.363098624788363,4.156928048523868,151.6199574121037,4.241326752570746,4.505349850705881,5.69991617770329,3.811656258668439,90.5,78.5,69.5,63.875,4.4272389774954295,4.2626798770413155,4.513367825815884,4.799552787094696,4.0943445622221,4.018632740486404
2022-09-30,4.418840607796598,4.235916459842499,150.71526317724607,4.31748811353631,4.544358046591334,6.207194866988663,3.0388758747195155,94.1,83.0,75.0,69.125,4.505349850705881,4.363098624788363,3.811656258668439,5.69991617770329,4.241326752570746,4.156928048523868
2022-10-31,4.477336814478207,4.241326752570746,149.15491946476055,4.31748811353631,4.593097604753822,6.502850936736371,1.8391178103231987,98.8,88.0,75.0,69.5,4.544358046591334,4.418840607796598,3.0388758747195155,6.207194866988663,4.31748811353631,4.235916459842499
2022-11-30,4.526126978647638,4.241326752570746,148.38022426470292,4.31748811353631,4.612145799724517,6.602931803696621,1.1738359411674892,100.7,92.4,75.0,69.5,4.593097604753822,4.477336814478207,1.8391178103231987,6.502850936736371,4.31748811353631,4.241326752570746
2022-12-31,4.551769409260976,4.239526572066598,148.65131916898437,4.31748811353631,4.589040804058207,5.900992466818122,1.2255282058380779,98.4,94.8,75.0,69.375,4.612145799724517,4.526126978647638,1.1738359411674892,6.602931803696621,4.31748811353631,4.241326752570746
2023-01-31,4.593097604753822,4.239526572066598,149.72142883427074,4.31748811353631,4.590056548178043,5.504431773273866,1.8247622140974862,98.5,98.8,75.0,69.375,4.589040804058207,4.551769409260976,1.2255282058380779,5.900992466818122,4.31748811353631,4.239526572066598
2023-02-28,4.629862798578463,4.239526572066598,149.68031010671618,4.31748811353631,4.639571612705423,5.495505136986312,1.691004041948574,103.5,102.5,75.0,69.375,4.590056548178043,4.593097604753822,1.8247622140974862,5.504431773273866,4.31748811353631,4.239526572066598
2023-03-31,4.647271362006727,4.28272412109997,151.01583712380312,4.356708826689592,4.730039168033961,6.005579507988834,2.483655378930383,113.3,104.3,78.0,72.4375,4.639571612705423,4.629862798578463,1.691004041948574,5.495505136986312,4.31748811353631,4.239526572066598
2023-04-30,4.689511334421843,4.471638793363569,147.45350740862617,4.51085950651685,4.987025428457122,6.502703478635352,0.010231603768762199,146.5,108.8,91.0,87.5,4.730039168033961,4.647271362006727,2.483655378930383,6.005579507988834,4.356708826689592,4.28272412109997
2023-05-31,4.73795129722191,4.521108998361656,145.77227641737375,4.574710978503383,5.1422481808981475,7.525384131548196,-1.2147589777777412,171.1,114.2,97.0,91.9375,4.987025428457122,4.689511334421843,0.010231603768762199,6.502703478635352,4.51085950651685,4.471638793363569
2023-06-30,4.750135956238277,4.524502282920636,146.31219325483028,4.574710978503383,5.083885755835849,7.2494045878076285,-0.9167618280999434,161.4,115.6,97.0,92.25,5.1422481808981475,4.73795129722191,-1.2147589777777412,7.525384131548196,4.574710978503383,4.521108998361656
2023-07-31,4.730921391293652,4.531254503037923,148.55387779172756,4.574710978503383,5.042779747422823,7.246376811594191,0.5372675760246359,154.9,113.4,97.0,92.875,5.083885755835849,4.750135956238277,-0.9167618280999434,7.2494045878076285,4.574710978503383,4.524502282920636
2023-08-31,4.823502180305079,4.73125202445917,149.91802083100308,4.770684624465665,5.285738584341177,27.1505376344086,1.3888368378567328,197.5,124.4,118.0,113.4375,5.042779747422823,4.730921391293652,0.5372675760246359,7.246376811594191,4.574710978503383,4.531254503037923
2023-09-30,4.929425238670713,4.735101355580122,149.4333676531964,4.770684624465665,5.225208894727398,-0.0028569796011623794,1.0051580677560956,185.9,138.3,118.0,113.875,5.285738584341177,4.823502180305079,1.3888368378567328,27.1505376344086,4.770684624465665,4.73125202445917
2023-10-31,4.960744524482791,4.856415167413176,148.0633471869981,4.890349128221754,5.276071757600717,0.0,0.025483111209290144,195.6,142.7,133.0,128.5625,5.225208894727398,4.929425238670713,1.0051580677560956,-0.0028569796011623794,4.770684624465665,4.735101355580122
2023-11-30,5.080783053998338,4.866572449419391,146.31559000980718,4.890349128221754,5.423627557513483,3.005628410616845,-1.2208219300344325,226.7,160.9,133.0,129.875,5.276071757600717,4.960744524482791,0.025483111209290144,0.0,4.890349128221754,4.856415167413176
2023-12-31,5.353752073436137,4.698205051955281,143.2630277740727,4.605170185988092,5.3612921657094255,124.2476354256234,-3.389761795843693,213.0,211.4,100.0,109.75,5.423627557513483,5.080783053998338,-1.2208219300344325,3.005628410616845,4.890349128221754,4.866572449419391
2024-01-31,5.538121358755354,4.697635413660185,143.8563978809933,4.605170185988092,5.21057845224003,2.1979517118543512,-3.040121960744191,183.2,254.2,100.0,109.6875,5.3612921657094255,5.353752073436137,-3.389761795843693,124.2476354256234,4.605170185988092,4.698205051955281
2024-02-29,5.621125240975192,4.690774323280239,143.8542843495366,4.605170185988092,4.989752083179832,1.9364599092284385,-3.109539094247804,146.9,276.2,100.0,108.9375,5.21057845224003,5.538121358755354,-3.040121960744191,2.1979517118543512,4.605170185988092,4.697635413660185
